CustomerID,TenureMonths,NumSupportTickets,AvgMonthlyGBData,Churn
7d69dacb-5486-492a-818e-760ffe350e2f,55,3,130,0
ab9e19ee-611a-4caf-bb79-8a11cd00eeb5,62,1,57,0
3db354e6-2f27-448c-bb57-01e991596b48,57,1,51,0
0a4d678d-081a-4da1-97ca-0dd5e2ddcc90,54,1,25,1
4906cd1d-0cce-4475-a970-d46bb2782b41,41,4,59,0
0af1224d-3b2b-4ede-b3cb-b584c1e5cbb7,51,2,76,0
6d9ff2bc-8dd5-4844-926a-f0b3fd8dfaf0,36,1,80,0
7e8aa9e2-84b5-4e21-90ee-6372b5a613b0,55,1,45,0
d7bf1749-f522-4ab0-9387-97ea9e337beb,51,1,33,0
113f7cbb-1d83-4533-a302-f249e7a7ed6d,46,,51,0
54097f9c-a550-4e39-93af-55b4883dcb05,36,1,44,0
26c9be87-dfbd-456a-9120-9e409ea2f873,57,4,36,0
4cebe33b-3116-4f1f-87fc-b25e48dcc289,39,3,,0
4cdee928-ac62-4c07-8b57-dedaa6587251,46,0,156,0
23039c64-3c91-4672-8300-d032454464c8,44,2,33,1
e6ea9823-6dc1-4cb9-9233-304d9de6786d,55,0,38,1
940520c1-0fac-4345-8dbd-2bd556eb643f,51,0,45,0
df47b404-de00-4935-99fc-26d8f259ffb1,40,0,104,1
0bdba92f-a9ba-49ff-ad5d-fb82c21f2a69,45,2,68,0
da26ef2c-316f-4a1a-aa83-c0068a612b03,64,1,54,0
7c7f5945-e17e-48c2-b132-56a01fb97911,61,1,78,1
52d1f69a-9962-4865-a45e-ccc44a6535d0,43,0,125,0
266e2fda-a0d6-45dc-9b99-ba7b1cff3995,50,1,64,0
4d0c17f4-6770-49e7-a1c1-a4df5af2ebe8,46,3,54,0
66b7f237-2c14-4778-b710-6c76ae1c7394,45,,69,0
d57b5913-012f-4d5e-b4af-2fd18d8d5416,69,4,46,0
9428ae17-6e4a-4c6c-8b14-9eb93e1ecfc6,63,1,101,0
2933e644-8451-4eae-9d95-f915b408202b,56,2,27,0
b22f2fa8-c052-44c8-983e-84364db5a29e,37,2,36,0
967a4d7a-583c-4a8c-abed-97d48a759ccf,66,2,51,0
8210e502-f83a-40c3-ab9b-06a51627c7c0,58,1,101,0
3603b225-eeba-407c-99eb-7460de34d83c,60,2,45,0
66600aab-3dfb-40cc-b8d3-f47409d042e8,50,0,,1
5d2b2ca0-4489-40f0-9e33-d9104fb7bab4,42,,72,0
a6c058a7-7ed5-4cdf-a47e-5ed54a798fbe,35,1,30,0
7c6f752d-d1ee-4147-8216-94f3494b99ab,56,1,44,0
0eaa0cd6-c95b-44c4-a56f-69dd220dfd5f,66,1,23,0
f637e46d-9dce-4730-8da7-23feb0fa4ce7,67,2,,0
8a0b54f0-1784-4ed1-afa2-a07c9246f03a,58,1,53,0
40fdd253-35e0-40cc-8f15-cfc8f226003b,61,4,94,0
f3fca529-8ff9-4d12-9e3a-675aea1da253,34,2,67,0
c346a555-7af3-4297-a8cc-6ad4166b615a,46,0,47,0
319c94f8-b598-43c0-92f6-4e65fcc7f3bc,42,2,101,0
4e7e156d-7bcc-4c09-a8d3-b1a85f4c9a84,68,2,71,0
7dc0b074-b2b2-4c34-8c16-4e117291c167,61,0,95,0
b477ad66-bd2d-4078-84be-9149695b100e,46,0,31,0
028e85a2-2eab-4ca1-a48f-553d24d0429a,39,1,28,0
70b36ea3-8ea1-4c34-ba13-aa2e1f9497fe,57,2,37,0
79d73e71-649b-44bb-b860-3e818faf80a6,39,1,68,0
268cf0f4-92e3-4141-a87a-eb74352ab4ce,39,1,102,0
41d7a776-ba17-4a29-b208-ccec247d7df2,42,2,123,0
a3ecc8c8-9e44-4df6-a8bd-e8e33abd054b,52,4,49,0
b952733b-8399-4579-867c-bfbf5e203643,55,,87,0
d7db4244-916c-4737-9a0a-cf7cef7ccce0,54,0,57,0
3c60e62c-f486-406d-bb53-d6fdc8cb8a2c,63,0,105,0
f517a5e7-180b-4685-abb1-f378b641b187,62,1,133,0
de20dfba-c22b-41d7-88c1-0f7f82efd906,44,0,123,0
cbf591b3-05d6-4133-92b6-7deb58c5a2d3,35,3,27,1
74cc6285-d516-43e3-98ed-efd5048553b8,44,1,40,1
b448011d-3daf-4993-bedc-da1342685fec,47,2,21,1
e3719de9-0ab1-40c4-a232-f1ec59e29901,40,0,,0
27b2469d-6836-43cf-baaa-7e0b05bf7697,55,0,,0
a596f745-4c72-45d6-ab8b-76b0aecf067e,40,1,53,0
c70ea02f-ec1f-4a8f-a987-586aa82bc188,57,2,81,0
e6b4f47e-d5cc-4233-b298-609520cba60d,42,0,56,0
338cbe0d-7abf-45b8-8741-58b6d7079f3c,53,1,,0
8248599a-2e3e-4c39-bc42-b4c2e38822fd,57,3,116,1
28088be4-cabd-4394-a234-f446d477be55,53,0,66,0
3fdf6e56-7e2c-4e19-acc9-3c535ec2fb3f,40,3,125,1
f68334ef-eb95-4468-acae-db5784972130,68,1,116,0
1c117e14-630c-429c-aa1e-1a0ec2a7b997,59,1,58,0
f5f022df-af01-416c-88a6-f714db28ddc6,37,1,81,0
b8dba51a-4787-4612-a536-0dd06a1bcff9,37,,,0
9312fd61-b93a-4652-b940-f72d770e6ac9,40,1,105,0
a1db3f3b-3a63-4637-bfa7-0a3bc8f297b3,55,2,39,0
23a4a5df-d939-4b20-99cd-cb089f49b4a2,52,0,20,1
c6b7fb92-a3f3-4692-989a-f6b060794cac,55,,99,0
43775876-6418-423e-9aa7-b749bc825180,62,,48,0
b8cae9d3-b69c-4c5a-a39c-b5b6b8eb94d9,54,0,89,0
d36383f6-43c9-4b08-8702-fd2928f8a560,37,,64,0
eb83fae7-4c1d-4173-a09c-b11278e0b630,35,2,55,0
a58ec4e0-db90-4a96-bc6e-3d3297d6bd64,61,1,79,0
bf91343c-fc13-4e6a-ad88-4e5e4350c632,65,5,74,0
bea2c24f-ba52-4a97-a937-8b9dff3d1083,63,2,80,0
558d0826-73cb-4f11-ba58-cb609b1c24e6,47,0,27,0
d1a35328-b814-4258-a971-bd422201e137,35,4,87,1
a29b3ef6-9044-491c-bdfb-581abaf7b13e,35,2,54,0
d4a9a52b-a463-40c0-8a14-cbadf1e3ba25,65,0,62,0
db20062c-63ba-4631-91e4-6a357702d427,48,2,124,0
13cbbaea-330e-4d30-a43c-0e7f90c0f155,67,1,141,0
bd194b22-7f38-4887-a3a2-a5782e7c5425,65,1,30,1
9c3939ef-204e-4a94-995e-28a1b7ed2b1b,63,1,101,0
769ffedf-c6cb-47bf-bb2f-e771d5dc4642,36,3,71,0
4173871c-d1c7-4ac3-b53e-857353db2a21,52,2,51,0
e20e7216-6861-472d-a466-9281f2732660,59,2,131,0
d26ff0cc-4f54-4ba3-a2cd-c593b1aa88f9,57,1,31,0
7e360f55-94fd-41bd-badb-4945b5d0e9c5,64,2,61,1
5c62095e-2841-4d9a-a7d2-a8399939dc22,54,1,57,1
ea4cd769-d7d5-4ed8-bb45-a4800750f990,69,1,63,0
b2bb870f-2a0e-4ef0-86ad-c1836ad726ed,36,0,58,0
4711df9e-9c43-4bbf-bd92-f54e4000f8d5,35,0,158,0
f9df8bda-d0d5-4550-a387-31f2bf8e0bfe,56,,51,0
e0f7149b-b52b-4eb5-a41c-44aa93be3319,56,1,22,0
2c792717-0d2c-4048-9baf-6b28c77205af,37,1,72,0
5998635b-da4c-4321-8f88-f596c7267ab2,54,3,136,0
4666e365-f290-4180-b157-6fd94a3edff7,57,,40,1
253e601d-8050-49ae-a2f8-1ab6e404dc8e,52,,138,0
7aa9f2e7-2db9-4cb7-83ac-2ceaf59e0feb,69,2,57,1
d3aa3e5f-1cc1-45ff-aec8-6900ddd44a23,48,1,,0
7df5a454-73fe-4459-8215-4c34ef22df73,37,2,89,1
22688ca9-4044-4680-be2c-95d6eea5b96e,53,2,,0
7a6d0415-d7c1-4e15-8a70-ad8a7527bcc6,52,1,167,1
44381ed6-f627-4bba-9d6e-13e61b0ca259,63,2,98,0
12b1a4ad-3e04-4c8c-b0ac-1a04558d665c,51,0,62,0
6c8e5cf2-1173-47eb-9ab1-68a438a2db09,47,3,110,0
9bfbadde-70b2-4ebb-9668-5f6daade8047,43,1,42,0
2beb3873-6627-4e76-96f1-71caf9833d01,65,0,53,0
f603e6d5-fb3a-4f74-a465-db63cdae3ac0,35,1,67,0
330ef533-1fbc-44f1-b35c-8fefdcb8cefc,65,2,90,0
4881f137-764f-4ae7-9516-04e748679324,66,2,29,0
9294a0b6-819e-44ae-bfed-d4f5814a400e,63,23,547.034486,0
536af651-b7d2-4b55-ae59-6f930367916f,59,,82,1
7aef8d41-3396-4e66-8737-a3cfa959850b,37,1,,0
36a5c11c-e8d5-441b-8243-61c59a9226bc,68,2,48,1
e43c4b72-0a89-4e7a-8f09-504661943bc7,61,,102,0
5f34349c-6fa1-4a24-91c0-63f181c94a81,51,1,123,0
f1e008d0-e9fc-4b44-8ae5-bdca9bf928e1,57,1,94,0
ac15cef9-71b6-435d-ae6f-3f82dec8c41d,67,2,48,0
70233c03-20d7-4fad-9a2d-fafaa5aca74b,39,2,44,1
70c219b8-180a-4045-99f8-b81322002329,65,,35,0
8bd9c1fa-34c7-4253-9d12-bf57a848b9a5,54,5,35,1
bbdeb126-84e5-4054-8bb7-e5393c7cab93,50,2,89,1
47eb3046-c5a1-475b-94b7-93eb1b81d5f5,50,1,74,0
102a6ca6-4da1-49a9-b7db-dae4cf5368de,55,1,52,0
663699a4-9bfd-4cb3-add4-cbe1eaa49348,56,,34,0
69f715bf-ae3d-4745-a469-ee82e26d0c73,37,3,71,0
8ac77e28-342f-4cc0-8645-3fff7d8b16bb,54,1,69,0
df7c12f4-4db5-4834-8723-ae25be5ba6a4,66,1,50,0
8ae52635-ed2f-4900-a077-6b1163d70e10,39,2,38,0
ec1cbbe6-b9fa-488b-bfda-6d6c34058164,67,0,66,0
7f462dda-9c2a-4d83-9aef-0037cc8a6e71,45,2,85,0
e6e65201-71c5-4feb-9f7c-b73483040dca,57,0,150,0
8d760eee-0b00-4d91-9c69-9a16d01933f8,45,1,134,0
b3686324-2e4f-4d18-9a4a-b2633d86ca0e,53,4,97,0
9011f7b3-c728-4c99-ad03-c30b19c21fd4,69,6,56,1
8f54b36b-1c2d-411c-ad35-869418f696eb,42,2,99,0
2179420e-1864-42e2-9483-394ac4a74e48,59,2,130,0
1ab9e436-f65d-41ce-8dce-d57e2ce9a6dd,37,3,66,0
10b91b1e-51ed-458b-92e4-633fdc2e07f8,68,1,44,1
f91725d1-e2be-4e39-8336-7586465c9d89,53,4,57,0
f9a91baa-ba7a-44de-a87e-6a949aec86b1,41,,31,0
92b768c4-f699-4c0a-ba83-d4f58e87622a,67,1,74,0
0053b7fa-07f8-47eb-9e88-8fcc92fea849,62,,80,0
27b9700a-5a04-48d8-be4a-a5577efc594f,53,1,66,0
8d6d8738-76d9-439a-bae2-fa9f4bb9af03,36,2,85,0
13638deb-4faf-47f6-ad71-8af4696ac2c1,49,1,92,1
8e8276d7-6456-483e-9b58-2d2c6d3c6694,42,2,65,0
21b6e1c2-a77b-4495-b56a-d7ce42180c75,69,5,114,0
2a5a38ac-c579-4f4b-b2ad-c70e2423ab71,55,2,49,0
4c6d14ae-c4ce-4366-b103-7323a508f0ca,66,1,54,0
50154de0-ca99-4cb7-93b1-010185022d62,47,2,23,0
1bdbbfe7-4957-448d-a1a7-2af6d8776742,42,0,48,0
c79a6f26-6803-4783-b0d4-a7be8cb6c2a8,66,0,,0
8c7f335a-f764-4dd2-91ed-1ad436a75e5f,66,,57,0
8a3322bb-6862-4150-98e7-1b1a9ff64d44,47,2,95,0
0bef3830-e997-4004-8ac1-9b41eeca48e7,48,3,65,0
6976833d-ea8c-48dc-b333-bc68863854f8,57,4,136,1
80c4856f-3917-4ed7-aa08-1022f48a17fe,64,2,51,0
bda5f41e-73e2-47bd-bb12-ca3f30bf6a74,44,0,145,0
6d759899-90e6-43e2-aa80-4e9e1ed83c4e,59,2,106,0
f8678c87-683a-4e51-ad40-af036163051f,68,2,48,1
d3d4e4de-4d37-4279-b561-6778d083e2b1,38,0,70,0
fa637264-9b51-4829-9dfa-6431cda5068a,57,4,65,1
b0966e73-7465-4fb8-9d58-a21fd6a2f408,39,0,112,0
2206588e-1de7-4c4b-be7c-999eba3ecb7f,59,2,46,0
732177d5-12e2-46ae-8589-f031843e2346,39,2,57,0
944037aa-f93f-4229-bb6e-3acee1e474e6,69,0,54,0
eb9fd36f-c0c6-4183-9d9e-fe9f66e64a01,60,0,82,0
9ea2655f-72ab-42e8-8753-9ea2d62c2b11,56,1,61,1
58b9ae1c-59e4-4f70-aece-2fbdbeb471ee,36,0,45,0
b8eadb8e-2b99-4acb-925d-e477200bfa32,69,,45,0
aa309114-aef6-45ba-8242-2f1685221e15,62,4,62,0
c73ebbbd-5f0b-4e99-88bd-eafa8b6cff2c,58,1,38,0
5e387dfc-e908-4525-86b4-5465c27ea2e0,67,,25,0
c9eb721a-ceb2-4d50-80f5-f94c694a8bf2,37,0,65,0
c1896d79-97d7-4775-a78f-e5e7bd03ed9a,58,0,89,1
2aae77a1-ddfa-44fd-babb-955dfda655ad,34,0,103,0
30d45219-fafc-425f-9ce4-100f5e182e64,42,1,,0
4e28e09b-62e1-4932-82c9-fa2608c8dca4,55,2,65,0
45a4b586-9460-4d04-80f9-0c5ef68435ef,63,,64,0
0cd84e55-3e1f-4acb-ac37-a55ceebd09ea,40,2,125,0
441e749e-10ab-4fdb-9e26-b47df2ff4dbf,65,1,121,0
efd346cc-9700-4f2d-b1e5-a48d3945d5c0,56,2,53,0
4650918a-9bf1-4cf0-ad91-1a1f22ca791f,63,4,39,1
33096ba0-d310-4fa6-8aba-c9d98b7b612a,39,2,64,0
664446cf-aadc-44f1-8ebc-327cece1b272,69,1,25,0
ad17e295-20f1-49fb-be08-d845b20d4dcd,69,2,54,1
f9465749-c2b8-4018-9d10-65a43889016b,52,2,125,0
cf2cc064-dbb7-4cf8-84ca-ee2678735c3d,62,2,109,0
e1c540d2-92a7-40d8-8cb4-b29f0c63b0ed,66,1,58,0
5ec53ed0-e380-41cd-8270-c2503da342d0  ,40,3,42,1
0825d19b-8120-404b-8810-cbfdc91e53f9,60,,135,0
0cf5b262-2913-4739-b954-371e1de652dd,59,2,90,0
f63b44dd-9376-49ff-94d7-df4a7be25176,52,3,50,0
e3b4acb7-e4cb-46dc-87bc-eea5e4631c84,60,1,101,0
d112d5fc-d9e9-4abb-988e-030579457a22,50,21,1877.028984,0
67c8e0c6-94f1-4725-9ccc-ddf9f3d2d526,35,1,89,1
7601296e-40d4-43cc-aebc-57f0c2a89af9,44,1,127,0
24b991fd-95e9-4e1b-8457-a9091207fbf2,57,2,55,0
10a66807-8ccd-4e99-a966-447b8e8cfde5,47,2,52,0
1eb03439-51d2-4b6c-9346-850988ce2c04,46,1,64,0
e1e6f8ef-6e0f-40b4-91df-cd246557ca10,58,0,,0
af821fab-9240-4757-a29a-8b82160b70cc,45,3,36,0
26b3c033-f417-4257-a8b7-42b6531c3a56,58,2,37,0
7265e114-278c-4e25-ba6e-075cd268c98d,64,0,40,0
3b6980ad-0736-4136-b050-5dda11671f83,48,1,142,0
f9810fef-a844-4df9-87b0-0482bb7ffba0,59,0,66,0
44d67fcd-118d-452a-9a0e-97ad5201ac9e,41,4,,0
37c5b0ff-3793-4dc9-ae62-9b280efb009e,39,1,22,0
c73bf6eb-3bc0-44ef-a47a-85eab4bd5f2f,66,,24,1
689f8865-0dd3-4a81-b636-14bf3c219b72,41,1,73,0
bf7ff8f9-d79c-47ff-998b-b5d8228b3383,53,1,125,1
5eb2499e-038e-4b75-9640-896b620d934f,62,2,79,0
17b963cd-8fa6-4e84-bd45-b7888a42d413,68,2,108,0
deab45ea-b6e7-4673-9f06-603a6d3bbe52,45,0,86,0
eefefa00-600c-4ef2-9e25-c5dc12cf8719,51,1,88,0
4efbdb48-02ed-40de-b5a0-3f37c3a3ccc7,61,2,31,0
acb06613-47bb-4d3d-8981-0622c678043c,35,,47,0
88b1dda6-bdfd-4834-a6d2-cf9b44158bef,44,2,52,0
2e4fc747-d52d-4149-b42f-2db8d6f5a13c,65,2,121,0
618eaa6c-32b0-40ec-b731-f4ab43db2275,48,0,64,0
4d55e117-b6e9-4512-9570-96daef800391,57,0,171,0
ddd09fc7-9db0-43ce-9a80-2767957d9590,45,0,30,0
953a4ed9-18ec-4f48-a9f1-4521d0ae2994,59,1,87,0
a6e3058f-8b71-4098-a9fa-4521fc5de923,61,1,183,0
538efbf0-6a21-49af-9301-be564e486122,49,0,38,1
04ca5bbc-2e59-41e3-8e6f-e7b290ba0a20,47,1,142,0
e23fa083-c609-4aaf-940f-6d3bd928d67e,49,24,966.4649675,0
9ab9e3f7-9801-41a5-b5fe-1fb0119a5d24,44,3,49,0
671761be-d47d-41f2-9e09-8bc6aec692a6,37,2,64,1
68586397-004b-43b3-b6a5-9185eced6bb8,36,1,110,0
c5908cbe-833c-479f-bd1d-544717ce12ff,34,4,74,0
10b6ee47-c9c5-4a7c-aee7-4ccff31b09b3,48,1,20,0
59db060a-f705-4647-b30f-237c3daeadf2,46,3,104,0
7710c165-f5ca-40a0-b817-b5ede5b41b24,54,4,73,1
198e39f0-30f1-4420-91c1-e705af181cac,55,2,114,0
f36fd017-91b7-4562-8e1a-1b559063792b,41,,94,0
f96b6d1b-31ed-4903-a3e9-8e4ca3387a0c,48,1,,0
942289cf-0692-4230-93d6-09071412cb94,53,0,94,0
c4aead75-50c2-42ae-bc84-26b9f9a198d2,67,3,54,0
80c6aede-7e53-46f9-b4b3-aeff99840785,62,2,35,0
fcdc7ea9-2649-4440-a1fe-3ae85a7909a3,68,1,45,1
2c914749-155e-4a91-aa51-59ae790d6695,40,,69,0
6f3c3b27-6614-4257-99a3-2d183f9d77ee,43,1,144,0
6f236489-1756-4c01-ac1f-f89079cfc7bd,34,2,57,0
9c607f40-2c2e-414e-95b9-8f1d73df573d,37,,106,0
795e6ced-0eec-4244-9d8d-8a4d7296df6a,59,3,104,0
26814e6f-6fe2-4cdb-8d6b-dbc12b00a011,60,1,110,0
80c2ba83-229f-48c3-94f5-c09935bb7609,38,2,164,0
44adfc18-5d7a-4b9b-9dd6-b6fe1a340f1f,34,1,29,0
73fb7f44-4050-425f-ad73-2323bdfeef82,51,2,26,0
bbaa4712-ee97-44be-bed6-3bc40c469a5f,42,,121,0
a20020e0-1a0d-4689-8de1-415dba7b7037,53,,117,0
827f3456-4ae2-4eee-89a8-7d138820961d,50,1,33,0
f283c1d2-396e-4d6d-bdb8-0b4c0c308615,37,,37,0
0b0d2d93-b140-4450-a4e5-008314cacf2a,44,3,35,0
ff7e918e-e635-4f4b-8b88-434ab1ce641b,64,0,145,1
e3855ebb-3d56-42b9-abf5-835518d0ab84,65,1,141,0
c680b60a-61bc-47d0-b4d9-80dc317a6799,34,3,74,0
7e21663b-224d-4dc3-81aa-8f16007b8f82,53,1,,1
ee72a658-8705-4118-9c11-99473bc70bc9,52,1,37,0
14b3eb50-0461-45c9-878e-4a919549bbaf,50,1,93,0
1e70f81e-2bcd-4fa6-a51d-215f1d041107,58,0,70,0
6292daf0-e677-4f2f-a359-612a56f68b59,39,3,98,0
0a6afa14-ad71-43c3-9239-c94a605aca81,34,2,,0
41dcf66e-fc04-4a9e-8298-8eb5eb8a3955,51,3,61,0
aa1b559d-12da-4254-ad6b-afc8821c66da,68,0,58,0
a4265e6e-1fa5-472c-b16d-a95092a6132b,47,0,47,1
6e064acd-cc4d-4ec1-9969-d981401c7a06,41,2,,0
761a1bc8-0600-4735-ba0b-53d7a4db5b53,47,,61,0
3cfe7cb4-b2fe-4ef7-86c1-644a147d0065,37,3,56,0
05a5ea42-715c-4298-8607-0ce7edaf83cb,43,2,139,0
aa4fbbee-e375-42d1-a22a-e4ccc8af18cb,51,1,62,0
f63c54f9-4d37-46d5-9bee-2fc29f45c174,49,1,29,0
99dd6b26-9e7c-4282-87a3-3f88881528b6,65,1,47,0
c9a7b0db-4c96-40d4-9327-3bc8c19ec5c8,64,3,26,0
db3d669f-4485-4b6c-8fc1-f76b4575b92e,59,0,,0
5ae0a713-8537-4338-9696-9b4b4f989070,67,2,82,0
202a1a33-8f61-4d1a-9534-4de237e08308,53,0,117,0
abb25780-35d8-4210-abdf-51a9d791d121,49,3,42,1
e01802bd-237a-464c-aaf6-733de5789b4f,57,0,,0
b69da53d-9813-4ecb-a469-9a64d41f232c,53,1,65,0
60214170-3f58-4c3d-b534-e63ab2dff89e,57,1,79,0
523e1932-08b2-406d-891e-aa0657669567,55,4,118,1
0ff4dbc3-f096-4816-a68a-dc66eed9ad8a,65,1,48,0
d2fe6ab1-5aa1-44cd-9d68-b2e8932e0562,38,0,91,1
dfbe8d4a-152a-496d-8388-9c00448c1142,40,,72,0
649eb3e6-e796-467c-8609-7659b4f8467e,41,3,75,0
26311885-3b3e-4099-80cd-52643663296b,69,4,82,0
ee3fce8f-b790-4fd9-b197-6a2d438a71d4,36,2,111,0
bbfeab67-eec5-4472-b82f-8e43386ccd20,59,4,72,0
a929c18f-87da-40f7-98c6-8d146dcf5ad8,62,0,64,0
151bbce8-3c99-4edf-89e8-782680cf558d,41,1,38,0
69a58288-88b0-429f-bafd-f4c661e68158,58,3,52,0
343cb4c6-3cae-4ca2-8858-58f5fa2049e9,39,2,119,0
fed5e658-f3fb-493d-9710-b6d13cd746e8,37,0,66,0
d070272d-bb85-439f-880e-06d224aa8c60,66,2,105,1
a8259f40-4cf8-4ae3-86ab-5c1ecb0ac4bc,61,3,62,0
f3fdde01-b6b3-417a-947b-bf094d988eaa,49,0,83,0
a2f7e707-d51a-4617-887e-84991bf1c746,52,1,95,0
45341880-a627-4436-a1d6-339c0d8d5d63,45,,,0
3b0a0e97-4c6f-48d7-8712-3d2be93a5a42,67,0,53,0
cd4970a8-f5c0-4c48-9146-35063edad235,42,1,,0
1d2cf0d8-aa22-457d-ad7f-8a0d1d43f230,48,2,38,0
38142037-78b8-4e86-97fb-23dcd696324c,34,3,27,0
51f8447e-fbff-4115-954f-b07d5064bb2c,34,,74,0
534878c7-4ac8-4451-a4aa-190c06b8278b,62,2,30,1
90a95f86-61e8-4752-8cde-b4ac4c50900e,49,,47,0
39c4603e-4e7f-42e1-92d7-799e8b129b19,41,2,41,0
4e506cc3-4d31-445b-ad16-70ff664d5f69,55,1,44,0
ce4a3ef9-dbb0-4b78-a1e9-29ced59f33a6,39,2,65,0
0b710a6d-3a21-499e-bd07-a96a15d1ffdc,51,1,76,0
337ec2c3-8a4c-4124-8558-d9e149489445,65,2,84,0
7b76574a-9d87-4257-870a-78424f2cf0f5,61,3,95,0
4ec08f19-f900-4778-8bbb-52a18d436607,54,4,35,0
e1768a0c-a538-4379-8c2b-773d0185fb91,46,1,33,0
9ef7e066-b8e7-4976-8f72-c5bc7228668a,58,2,39,0
11c88c98-c65e-482b-a230-c57419fc3800,63,,80,0
ada75471-e673-4e5e-9562-a420a95b158c,68,2,20,0
fb8567ee-284c-49b7-9f61-d70782c7d0a9,57,0,57,0
95293e52-445f-4adf-8562-e96af63f45e8,35,3,26,0
2c873371-848b-445d-b802-15995d8e6e5b,63,22,493.7936344,1
d3e849f3-98b4-4e66-aa6d-33a70b125e46,47,0,28,0
8791bee1-a0f6-4df3-92f3-8d20fff94480,40,2,76,0
f0c36a99-f7eb-4ca3-9c53-13738121e5c6,66,2,114,0
cce00972-83df-4047-bacb-c482cb44f25a,51,,39,0
65470d8c-a212-4387-b2fd-f4863c12c8e0,68,2,41,0
36ab2479-909e-4433-8e5f-da17c43e7fe1,51,2,46,0
7338ad2b-fb75-43d7-888f-f122cb081dbf,46,2,108,0
e281ed13-bdf8-48ce-866c-69807ee33d96,60,2,157,0
8c1f6468-8cd2-42bb-9241-de62b2b70600,35,1,106,0
f5897922-055e-4231-9c51-7d405141448c,69,15,1072.968633,1
b1c7bde9-3c3d-4f24-a227-8db8b057217c,62,2,105,0
3f6e4f26-7801-452a-bce0-c54fce354014,63,,55,0
9b765df5-3bc6-4b71-b233-d07098d9a516,41,1,135,0
5b772efe-e099-4cf9-ae0f-ffa0a655c9e4,35,0,40,0
a4ddc0d3-d8cb-4c05-b5a0-cf3d1831ca71,43,2,59,0
aaeff4dc-c5ed-43d4-b71e-d3e70ae832e2,46,2,70,0
1d879e0e-899f-4de7-8a43-56fd8b9db19d,52,0,32,0
c6c42686-e9dd-4101-8a82-3bb0f0010505,54,1,,0
f16e1af5-69e5-4da3-831e-8541600beb0e,47,0,61,0
cec3fa88-5df2-47e4-b058-7bd44ebaaea1,61,0,57,0
27c64f9a-5fc1-4780-93a9-bef33be03858,68,2,50,0
e796c8c5-37cd-4450-9f92-4bbbc2961058,41,2,60,0
1232c73a-9b25-4ef8-8f6a-a812ecb85cc5,51,2,111,0
313c8f1a-1856-459f-8052-1a8b30b5875a,49,2,54,0
50587f60-1ba0-4fb5-8459-88fe46e3bd14,39,0,47,0
b6dc4e00-68b3-4f58-bbce-184d9d1491ac,42,3,116,0
279e68ff-726c-4d43-a7e1-c3e03aacc536,63,1,72,0
8258c210-7379-46a0-8c86-581f6bf1fdf4,36,2,33,0
39e24de0-a4ea-4856-8081-c75d43b1e85c,39,,116,0
c8360aa6-c251-4ac6-bc71-3f66c292ce19,44,4,86,1
0924a30e-53bf-47a6-9720-7ce7af05f609,61,4,,1
51c030da-942d-42f0-a158-4bb5ec610ca2,69,1,76,0
1f4d9b8f-cc7c-4212-8109-2496852373ac,67,2,84,0
b8f894b7-bdb8-463b-b5f9-1b65cd84385b,51,3,104,0
c8d75be2-268a-42d7-bdde-7a56bc41ef43,49,1,76,1
e3627151-9721-4ddb-acca-f1c8341359d5,65,2,106,0
c7cc0d95-687d-4f49-a460-28c36123a29d,49,1,32,0
fdc0f029-48cf-462b-a854-99a3e9a81214,47,2,64,0
e3d1b100-2ebf-4d16-bdb4-725987fe0ccc,66,1,105,0
b2e180cd-a556-464a-9e07-77fcaeb023fb,45,1,71,0
1669b4ba-2fdf-4caa-87d1-c6f966bb0c26,61,1,79,0
f4c7700c-ac2c-406e-a5d2-a1f532ac9863,53,1,75,0
4802e3ac-6587-47e5-b2a3-41a5c7d9a2bb,47,1,63,1
6211a071-0f15-4c3a-b1a8-c8361ae2d496,55,2,29,0
bb725a8d-1506-4330-88ac-73a8c4bf4a51,36,0,49,0
3d17c4bc-ba54-4d13-9161-3f01da1548e3,40,1,150,1
bd5fdd85-dd0d-4f40-841e-1e104fa7f54f,47,0,116,0
7b4ba2d8-aa3a-4f61-93b1-80d21edd48c5,63,1,32,0
9f18553e-d3ac-458f-800f-18bd00dfb603,42,5,,0
73bccf46-d1ab-41be-b2f3-9628895ef817,55,0,27,0
1bece5e8-7df2-4857-a4e3-01fad66f74ca,35,3,70,0
782b1198-5dd5-4cb7-abe2-52482c4eb5d3,65,,97,0
5e13b0a1-2ec6-434f-ba99-646e8722f055,50,0,48,1
1ab78cb7-bf0b-4175-b38d-a18cd9bb69c2,47,3,65,0
ef48d5a5-9884-43c8-a04f-79462b6e7168,38,26,1707.766841,0
d1ea94a4-98ef-40e3-a6f3-c5f3dda3152d,41,0,37,0
822192b3-1c57-4128-ba87-247b80567adb,63,0,60,0
8ead71f0-5372-4227-bfff-5c8fddaa545f,59,4,,0
a0c252d3-162e-4b15-9f78-a9b645750dda,48,4,136,1
bec08afc-2523-4650-9dba-19ebfcbf9368,59,1,137,0
409f76d6-3c16-4a2f-aaf0-541c0745580f,55,0,78,0
0585ea05-e2dc-4fdc-b9f5-982bde71be42,57,1,41,0
d22ba321-6a53-429c-a8ef-c7875a3cc2f0,68,2,32,0
f55750ba-9356-48dd-be7b-d4e79f0d88b4,52,1,31,1
