CustomerID,Gender,Age,Location,HasPartner,HasDependents
d7763894-75ed-46f1-9573-a2dab7bf2037,Male,66.0,Urban,No,No
1fd379df-de39-4288-ab36-defcf7c63c56,Male,23.0,Urban,No,No
68f601c9-d016-431c-a14e-14a07627b024,Prefer not to say,43.0,Urban,No,No
dc2849a4-532d-4e4a-987d-1fdd56e5767d,Female,65.0,suburban,No,Yes
ef74444d-fba2-4ee9-989b-842dcb9b99f1,Female,71.0,Rural,No,N
0f9de5bc-ae66-415d-a345-f778ce89fc33,,37.0,Suburban,No,nan
ad7b5db4-9b4a-4205-9986-c515f7f9262b,Female,43.0,Suburban,No,No
7b4d6c99-d3e9-4ecd-86d7-be4560877bdd,Female,18.0,Urban,Yes,no
be2c4a16-c4b8-4460-afc9-e66b46354796,Male,46.0,Suburban,No,No
c54fb841-50cc-4ade-ae3a-4933467a3d1b,Male,,Rural,No,No
7fe63f81-109d-4972-a94e-a0fcdf1dd90c,,55.0,Suburban,No,Yes
4f553bd5-c58f-4250-acd1-7c0ffd1a7150,Prefer not to say,57.0,Suburban,Yes,No
d8a2b808-944f-4204-becd-fad75a27bb72,Male,,Suburban,No,No
07a9b734-9e95-4eec-92c6-27a52e10ae21,Male,33.0,Suburban,No,No
b3fecc68-1604-4116-b502-e7089776ec0f,Non-Binary,67.0,Urban,No,No
103b43c3-a504-484e-907f-9a92a572d080,Male,68.0,Rural,Yes,No
97df951a-ae42-4915-9b86-5953ea900fca,,76.0,Urban,yes,Yes
34472109-79b2-4b2d-b9bb-dc2f31da7bfe,Male,67.0,Rural,No,No
d9521dfe-99c6-4929-898b-806bb62ba092,,47.0,Urban,Yes,No
f9c2a88e-9f18-4273-8a23-87b843c1bc57,Male,27.0,Suburban,Yes,Yes
8ead71f0-5372-4227-bfff-5c8fddaa545f,Female,75.0,,No,Yes
d4474301-1408-43d8-973d-6a0338987459,Male,29.0,Urban,No,No
23ad887d-9bfb-4bcb-9441-8ed8c8b27d00,Male,54.0,Urban,Yes,No
cdfe4358-8dc5-460c-9e9b-3dc40a6f6ae9,Female,70.0,Urban,No,No
538efbf0-6a21-49af-9301-be564e486122,Male,83.0,Suburban,Yes,Yes
59e525b5-8f85-4018-a930-60efaad45817,Male,53.0,Urban,Yes,No
7596d413-e2d8-407a-b9b4-fad32395bbaa,Female,76.0,Suburban,No,No
8a0f338d-387d-46d6-aeba-e87f3b5f3ef1,Female,68.0,Rural,Yes,No
82d21030-2557-4ea7-b175-6c3b89a48aa1,Female,28.0,Suburban,No,Yes
ba133f66-e015-46d8-8dc8-7b84fff523bf,Non-Binary,53.0,Suburban,No,No
67a43520-4b35-47c1-92f5-0779d1573ff3,Male,35.0,Suburban,Yes,No
33b90a96-3fe8-486f-a78a-aa754077d462,Female,30.0,Suburban,Yes,No
94861cc1-7cd0-412b-8f4c-f7f8bef3e1f1,Male,59.0,Rural,No,No
96371e93-7f76-4539-9a40-5d27e91c7418,Male,41.0,Rural,Yes,No
156e6b5c-75b9-4cb9-94b3-fdd0a1468358,Non-Binary,19.0,Suburban,No,No
8dba3f1b-a039-4234-aa0e-6a4923402a10,,52.0,Urban,Yes,Yes
198e39f0-30f1-4420-91c1-e705af181cac,Non-Binary,54.0,Rural,Yes,No
fc2425dc-67a6-4600-8728-6a88d4b70176,Male,26.0,Urban,FALSE,Yes
5dc46742-d52e-4d35-8022-c060d6689c7e,Male,23.0,Urban,Yes,No
e3a1f728-608c-4848-a326-704de4ba3346,Male,71.0,Rural,Yes,No
2b465127-d337-4f75-b7ba-87e9df951091,Male,55.0,Urban,No,No
4d5b6f73-0ace-4035-aec9-56de86d7aeee,Male,51.0,Urban,Yes,Yes
cbb8bfe1-1e80-49b6-8636-f2522c5fb3a5,Male,49.0,Urban,No,No
41e455b3-b0c2-4038-bef9-c3a61632d066,Male,28.0,Suburban,No,Yes
aad8bdb1-6dcc-4d69-9030-68532bef677c,Male,67.0,Urban,no,Yes
37f5676a-4ab8-49dc-b2d3-c35ef8c93d62,Female,50.0,Suburban,No,Yes
0f0666b3-c98c-4956-ae46-c98a8b0c0bba,Male,80.0,Urban,No,Yes
d7bf1749-f522-4ab0-9387-97ea9e337beb,male,40.0,Rural,No,Yes
aa80dec1-8143-42c4-ad5c-363408970f06,Female,65.0,Suburban,No,No
4ec08f19-f900-4778-8bbb-52a18d436607,Male,57.0,Suburban,Yes,No
ce683c57-0c87-4aad-9a88-9f4b56b3edc3,Female,53.0,Suburb,nan,No
4ac90e79-6bee-4f26-8e9d-6a43161d3ff7,Female,62.0,Suburban,No,Yes
6105f04c-213b-4bf5-beeb-b726630e15db,Male,,Suburban,Yes,Yes
87bb1677-d9c7-4a19-980f-a5e5e274e30d,Female,19.0,Urban,Yes,No
11cc1c8f-a102-4e6b-8083-cc861173ff05,Male,49.0,Suburban,No,No
58b7b361-8b2f-404f-9f75-10be41b31060,,66.0,Urban,Yes,No
37fb6655-1f8e-4959-9552-14c8ed1de9ff,Female,33.0,,No,No
6771c314-7ba5-4689-b24a-3f4f7e6ea977,Female,78.0,Urban,No,No
b63e5930-369d-4b5d-bab3-a5bbfd4e6110,Female,62.0,Suburban,Yes,Yes
71c49a04-8e12-489a-8798-7c22b79f778a,Female,,Urban,Yes,No
e3754b09-3285-42fb-802b-3a5a84e2a020,Non-Binary,70.0,Rural,Yes,No
ca8e8a60-2f7a-4c64-b076-9fe663d624c8,Male,29.0,Urban,Yes,No
7a92316f-8553-4dde-8265-860be88aa6e2,,66.0,Rural,Yes,No
0609edd3-7c9c-4ff6-be05-35665cdb20e7,Male,58.0,Urban,Yes,No
74008573-6254-4fdc-906f-9ec482d76bef,Male,73.0,Urban,Yes,Yes
26c5ea2e-5703-4a48-806b-b688605c9e67,Male,,Urban,No,No
5569da3f-0bce-4aff-9ee6-a2e0ba5c3abd,Male,61.0,Urban,No,No
7c935065-f511-4617-aba7-7d2ae31c6f72,Non-Binary,70.0,Urban,No,No
4d3c9e9e-d9bf-479b-8a3c-a2da495374b2,Male,46.0,Suburban,No,No
bc84976b-d4f8-4eb7-a57d-700940685a62,Male,70.0,Rural,No,Yes
1f7708cb-f1bf-4174-bce7-a8c8b2f9ffe0,Male,50.0,Rural,No,No
8b1f2e08-1e69-446d-a2e9-05acf58cc5e6,Prefer not to say,64.0,Urban,No,No
00fae10e-6147-4e55-a9bc-c649667ee98e,Female,53.0,Urban,No,No
b477ad66-bd2d-4078-84be-9149695b100e,Male,84.0,Urban,Yes,No
a3c2be30-65f3-450f-8e7b-332db787fde5,Female,22.0,Suburban,No,No
8a024fff-8ea8-4aa3-8f8f-9722734e782e,Male,32.0,Rural,FALSE,Yes
d824d953-cfa7-45fd-a065-85bdbbdcf1b4,Female,75.0,Urban,No,No
cd5d7cce-e811-4331-8690-d2ccff2fc1ac,Male,20.0,Rural,Yes,Yes
aa80c70d-0cbd-406c-814f-6d125e437ce0,Female,19.0,Rural,No,Yes
69dc538d-8ea2-4d99-9865-16918557c133,Male,55.0,Rural,No,No
25874edf-f71d-45b7-adb2-f73bb79b3928,Female,,suburban,nan,No
c5c1a503-15ac-428e-9209-3c27e6abc7ae,Female,54.0,Suburban,Yes,No
b7fed481-ca9a-42f2-ad0b-8c0ec0c64185,Male,67.0,Suburban,No,Yes
1d0478ca-7a38-4106-bc76-a16a53332609,Male,56.0,,Yes,No
1f43f84c-9cf4-4a01-94a3-f830b83d480c,Female,35.0,Urban,No,Yes
f0cc8330-acd9-4d94-965a-5dccb1f75104,Male,49.0,Urban,Yes,No
5a88d26f-f624-49da-8db9-b779d37af80b,Male,32.0,Rural,nan,No
4fa6c374-c291-4818-940a-f2cea8c13b9a,Female,54.0,Urban,Yes,No
00e7914d-dfc1-4520-8d75-f30aa05eb29f,Male,22.0,Urban,No,Yes
c18eb8db-8e87-4ee7-b8b9-203ecbb17c90,Female,48.0,Urban,Yes,No
098e7e16-d990-416b-9b77-c4013d3a1d28,Male,61.0,Urban,Yes,No
30aca133-a83f-47c2-9e5b-dded4eb448dc,Female,58.0,,No,No
e18ab26c-f8c5-4ee9-bc00-efdee7504c86,Male,81.0,Rural,Yes,No
d2fe6ab1-5aa1-44cd-9d68-b2e8932e0562,Female,47.0,Suburban,No,No
cb964d90-90ce-4f51-80ac-67d096134b0b,Male,39.0,Urban,Yes,No
85076b17-7272-4dd8-ac6b-15185a502087,Male,,Urban,No,Yes
43775876-6418-423e-9aa7-b749bc825180,Non-Binary,,Suburban,Yes,Yes
21ed3c2e-5065-4bd3-a239-5f775b686f4d,Prefer not to say,70.0,Urban,No,No
dda70358-a1c6-48af-b950-9b63156e00a9,Female,53.0,Urban,No,No
67e86a2e-aa2b-4e29-a35c-945eba79e5aa,Male,75.0,Urban,Yes,Yes
35d0a980-86e3-4976-980f-7c11dd46623b,Male,34.0,Urban,No,No
fa9f8f7d-0e8c-48c7-a224-9d61239520e1,Male,19.0,Urban,No,No
4d0c17f4-6770-49e7-a1c1-a4df5af2ebe8,Female,37.0,Urban,Yes,No
d8d146a6-05de-4fc0-ad10-84198dfd0f9a,Prefer not to say,52.0,Urban,Yes,No
8c1db215-022f-4fd3-a325-1054ac41f929,female,63.0,Rural,Yes,Yes
36dd9788-09f7-4794-91a8-258d09ae3b51,Male,65.0,Urban,No,No
70d629e9-cbd8-404f-93a1-f5a297c9c1fc,Male,51.0,Urban,Yes,TRUE
2f1462d8-5c85-4728-b128-ebef5573ff1a,Female,54.0,Urban,nan,No
b513d1d9-1394-4bf1-9f4c-3ecf96a18345,Female,25.0,Urban,Yes,No
985aeaa5-e483-44bf-8ce8-02f946915824,Female,26.0,Urban,Yes,No
7c637f08-381c-4dde-b960-85f821a7c2ed,Male,58.0,Urban,No,No
723e18f7-d5d8-4d83-93ae-d93bd45f3551,Male,78.0,Rural,No,No
d53e9b58-32ae-4bb3-a805-c5ffcccff6d6,Female,37.0,Suburban,No,No
14605140-124a-4b4c-83c6-695fe5659ee3,Male,64.0,,No,Yes
2cc3735c-22e6-4674-96a9-903ca0df2bce,,73.0,Suburban,Yes,No
1f4d9b8f-cc7c-4212-8109-2496852373ac,Male,39.0,Rural,No,No
0b0d2d93-b140-4450-a4e5-008314cacf2a,Female,,Urban,No,No
3aecd1e7-35b4-49b1-b4c0-4def1660a302,Non-Binary,54.0,Suburban,No,Yes
4f468068-8e06-4e2b-ac47-30dcf7e495d8,Male,76.0,Rural,Yes,No
b4868cae-cdef-45d5-aa43-13345937f1b5,Male,33.0,Urban,Yes,No
0bef3830-e997-4004-8ac1-9b41eeca48e7,Female,58.0,Urban,No,No
4a69a6d5-7a97-4a53-a0ce-db98ba47b51e,Male,59.0,Suburban,No,No
e8a0f2b2-ce6c-4e02-8df1-e9ff3c2fd991,Male,51.0,Urban,No,No
daf38d73-e1b0-4542-94e7-40489001b964,,34.0,Urban,No,No
60dc0d4d-1011-4b6e-9d9e-174057dca2ae,Male,,Urban,No,No
b77b8708-682c-4fcb-80c8-0d1fd3ffdc54,Female,,Suburban,No,No
0056b759-730a-465b-afb2-ad168c0a7b30,Female,66.0,Urban,nan,nan
ed8c9166-77c9-478b-b845-44d106ad3436,Female,40.0,Suburban,Yes,Yes
1c2c0b91-c16f-44f5-a10a-1d6dc2ba17f6,Male,48.0,Rural,Yes,Yes
aa1d2e64-a9c8-4423-8c71-a7cc11d3e613,Male,22.0,,No,Yes
b4f5ff14-dd8c-4eec-ad28-43631daa7e49,Female,32.0,Urban,No,Yes
2b6e19be-2599-4a78-9ff2-13ac44710b54,Female,68.0,Urban,No,No
7fdc71f9-ba37-4e47-8ebb-3e89041cbed6,Male,24.0,Suburban,No,No
82cf297d-c306-43f1-bc58-8667053cddbc,Male,28.0,Urban,Yes,No
99a50c20-ec2c-487a-ae2a-3d099b5eb712,M,51.0,Urban,No,No
51da2d1d-b128-47e1-9ab6-be540ddec38b,Male,54.0,Urban,Yes,Yes
abb366e8-a813-49d6-9c5c-2dc6e9ba5fa0,Female,33.0,Urban,No,No
606dd196-7a9e-4460-b6d6-68469c7b6033,Female,69.0,Urban,No,No
81795ac6-3520-463d-be43-1bdef7b85f7a,,26.0,Rural,Yes,No
0d5b7a77-e93d-43dc-a031-df6bc47852ca,Prefer not to say,58.0,Rural,Yes,No
91534748-a7a9-4ca7-b405-ea2310f44bd5,Female,65.0,Urban,Yes,No
406b7d8e-5520-4900-97e0-d300f5d462b6,Male,83.0,Urban,No,No
97ea85f1-88bd-4d2b-9a35-c039ed7cf83d,Female,55.0,Urban,Yes,No
f4b64eb6-9e3c-4074-8dfd-46b83c43457b,Male,63.0,Rural,No,Yes
9c1f70d1-3206-494d-b553-9d0de4235083,M,,Suburban,No,No
129a5737-7cc0-46d2-978f-7d1eb2fd9d0a,Male,63.0,Urban,Yes,No
33402ef8-90e5-4fc2-ae53-1691449e562d,Male,52.0,Suburban,No,No
bd8fa119-2d53-4ae8-8214-5a7a6877bed4,Female,83.0,Rural,No,No
89ecade9-9900-46f7-a418-22ef5d05267f,Female,71.0,Urban,No,Yes
73c97a61-06b2-4e1e-a6e6-6bc85e70437b,Male,67.0,Urban,Yes,No
10ae2c91-ada5-4e3c-a8fe-75b4a6d4ea77,Female,48.0,Urban,Yes,No
4ed6967d-9a58-45fe-ae2f-63b1ff2329cb,Male,,Urban,Yes,No
d0fe3d99-145d-4921-bb20-9f51f3e677ba,Female,34.0,Urban,Yes,Yes
11b8b868-9b54-4755-809d-a47668456e33,Male,21.0,Urban,Yes,No
7c171efe-569d-4504-a33c-c81dfc8e8d42,,25.0,,No,No
558d0826-73cb-4f11-ba58-cb609b1c24e6,Female,,Urban,Yes,No
d7e8b44f-36c8-4f3f-8fd8-5038c4343d32,,56.0,Rural,No,No
7b30da4e-0b91-40c6-997c-2c70f472e23d,Female,21.0,Rural,nan,No
cb592327-985f-4c9e-950b-a90b69836416,Female,73.0,Urban,Yes,No
f14a9eb8-b315-475b-aa05-63e77ea03c58,Male,58.0,Urban,Yes,No
3645fd35-4806-4afd-ab21-b6712d4295b6,Male,,Urban,No,No
de5a344b-bde7-45a3-9142-753b204f9a2b,Female,47.0,Urban,No,No
4512af86-5733-41de-a858-0b92dfcfd81d,Female,39.0,Rural,No,No
cf9eed64-2081-43f6-ba67-ef47cac64cf2,Female,47.0,Rural,Yes,No
abccc789-ce72-455f-b3c6-57ac9d2dd6ac,Female,,Suburban,Yes,No
abc0329e-92db-4e3c-a9eb-9294895ff5d0,Male,75.0,Urban,No,Yes
8610eb45-0486-4189-9b77-82bb6991c0fb,Male,27.0,Urban,Yes,Yes
e6a1955a-4608-49ab-bede-be1affacb0d6,Male,38.0,Rural,No,No
e25805be-2e7c-4ea3-8a82-76f3be0abe59,Male,40.0,Urban,No,nan
4d85ede6-6f7f-4224-90c3-c5d90e2496ee,Male,45.0,Rural,TRUE,Yes
18b56ffa-31dc-438c-acfc-db22dac065b2,Male,72.0,Rural,No,No
2b33c9b3-f535-4b53-8116-610e47579526,Female,36.0,City Center,No,No
a929c18f-87da-40f7-98c6-8d146dcf5ad8,Female,51.0,Suburban,No,N
550a0387-4460-415c-8740-9b0abd1fdc6c,Female,29.0,Rural,Yes,No
f4f062ac-be11-49bf-b1e1-8def39b2dace,Female,51.0,Suburban,Yes,No
363eee7a-21db-4ba3-aff2-0e125edbe919,Female,48.0,Urban,No,No
252710c2-735f-40c8-b541-ff17e4c73bae,,,Urban,Yes,Yes
f1aa5c79-8f0e-4746-9b52-938ecee8b227,Male,78.0,Suburb,No,Yes
01bc6b92-6ebf-4cc9-bbb2-74404c697866,Female,64.0,Urban,Yes,No
6809a646-d7ad-49cb-889d-298fed49b99d,male,61.0,Suburban,No,No
cceae763-9d0c-4982-a9b1-07f0afa4bf3a,Male,40.0,Urban,Yes,N
028e85a2-2eab-4ca1-a48f-553d24d0429a,,80.0,Rural,Yes,Yes
628f8256-4fc2-427f-8b2a-f55adfb14209,Prefer not to say,28.0,Rural,No,No
3d5890ff-dc86-4ba0-9191-777b867c9cc2,Male,61.0,Rural,nan,No
c459ffbb-63a7-4bbd-bf43-ddd2a3697f2a,Female,48.0,Urban,Yes,No
2c9c388a-0d9d-4d0a-a297-a8749b4c9671,Female,50.0,Urban,No,Yes
4f965379-bd85-4aa4-bcb9-f4bb0eb87086,Male,63.0,Rural,Yes,No
c95b0222-19d5-4263-9aec-62d72d2e0430,Female,79.0,Suburban,No,No
25ea8b08-9614-4523-b4ae-edeebf1eb450,Female,47.0,Rural,Yes,No
c3be4f44-f664-4c84-8af0-246ac6e6cd5b,Female,62.0,Suburban,No,No
ca97420d-a866-4371-8e29-b307c9849aa8,Male,70.0,Urban,No,No
92bf256a-9b6d-48b2-8959-82bdff601fa5,female,,Suburban,Yes,No
f63b44dd-9376-49ff-94d7-df4a7be25176,Male,61.0,Rural,No,No
4f433b88-0c61-4324-890e-8ccc642b4484,Male,,Urban,Yes,No
defe28cc-b812-48b6-9f8a-abf588a34ca7,Male,41.0,Suburban,No,No
58b9ae1c-59e4-4f70-aece-2fbdbeb471ee,Female,75.0,Rural,No,No
9428ae17-6e4a-4c6c-8b14-9eb93e1ecfc6,Male,78.0,Urban,No,No
7325b43b-12ce-44da-af04-5c51d4dcd1e0,Female,,Rural,Yes,No
fc3f7214-9b50-4688-8ad1-db59ebb56bf0,Male,33.0,Rural,No,No
8f672bc0-9252-48a2-b7a4-d39202a24330,Male,47.0,Urban,Yes,No
75aa5d63-22bd-4239-bd25-d582637c9dd0,Female,46.0,Suburban,No,Yes
6b67f340-1c83-4389-a55c-a7ba40d07cc9,Female,84.0,Rural,No,No
53dd8717-b9c8-4073-b7e5-2b81630ffbc6,Female,21.0,Urban,Yes,No
b5ce49c5-365f-490c-a389-146d728bbf50,F,38.0,Urban,nan,nan
10f34182-ae40-4f66-a4b1-c3815896a745,Female,69.0,Urban,No,No
090dd8f8-e5ca-4fbe-84b6-16ea4d94a574,Male,83.0,Suburban,No,Yes
4934b6eb-b0a3-4824-8d04-7860a693bf09,,47.0,Urban,Yes,Yes
226cbc86-e65e-4b63-8bd2-4cb62c31231f,Female,29.0,Rural,No,Yes
5626cad1-8b03-4e7a-b1f7-1f26d66cee90,Male,47.0,Urban,Yes,No
5c2b3238-c65c-4b0f-8c4e-7a2e493142fb,Female,120.0,Rural,nan,No
226622fe-2a01-4b9d-ae5c-edd806ee6341,Male,42.0,Rural,Yes,No
80f9f34d-38ad-42ad-9820-060d0cec2b23,Non-Binary,21.0,Suburban,Yes,No
6a2507e2-dd8d-4260-b84d-2df61ea17f92,Female,38.0,Urban,No,No
5e7bf1de-dec3-494b-be61-a0fa68205735,Female,21.0,Rural,No,No
9ef455e2-cc82-4122-ad08-fdfd0e7c7657,Female,79.0,Urban,No,No
3baebcd9-91a1-4a4c-aaa9-9b9afbf7617d,Female,24.0,Urban,Yes,No
b4f2c230-b6fa-4f62-a89b-b700d36e096a,Female,25.0,Urban,No,No
80d031c9-2c88-4fe2-8a8b-2b9c1f936eed,Male,31.0,Urban,No,nan
f9465749-c2b8-4018-9d10-65a43889016b,Male,75.0,Urban,No,Yes
cb2c361a-d0c1-41a6-804e-d8277cc60251,Female,81.0,Suburban,No,No
1478104b-90e3-49c7-b4da-a39940870abb,Male,74.0,Urban,Yes,No
0bdba92f-a9ba-49ff-ad5d-fb82c21f2a69,Female,75.0,,No,No
1bdbbfe7-4957-448d-a1a7-2af6d8776742,Female,59.0,Suburban,Yes,Yes
9e8ed4e9-e6ca-42c0-8431-9fdf2e28b780,Male,24.0,Suburban,nan,No
e3d1b100-2ebf-4d16-bdb4-725987fe0ccc,Male,67.0,Rural,No,No
824c2bb4-ac03-42b9-82eb-581ebe06e74b,Male,38.0,Rural,No,No
d40ef2ff-1091-4f8b-b106-b359ecc97764,Male,,Urban,Yes,No
b74feaef-7589-4559-8560-f7485515f39e,,21.0,Urban,Yes,Yes
82d529b2-d85d-4b32-97d9-52ca60aba50a,Female,46.0,Urban,Yes,No
ae8e060d-ff7e-4b26-b83e-24c4ffbc10f2,Female,54.0,Suburban,Yes,Yes
80a30648-5e6d-4fba-8384-b08cd2963ce1,M,77.0,,No,No
76b329dc-6126-4745-a54d-f652ae9a24fd,Male,46.0,Urban,Yes,Yes
5baaf5d1-1dde-4dce-bb9e-60901a4e3f1e,,42.0,Urban,No,No
fcca7590-6573-4995-814d-71584cc30e24,Male,31.0,,No,No
1c86aa8e-7ced-4cb6-91dc-c4b3bf6e1a3b,Female,40.0,Urban,No,Yes
f201a838-f93b-4922-aa47-885aabc31ca6,Male,58.0,Suburban,No,No
628997ea-ef47-4ace-b72e-0e2fe26d8932,Male,26.0,Suburban,No,No
9aa6baca-3722-40bd-bfd2-9a98ab32f89a,Female,27.0,Rural,yes,No
3254156e-cb42-439a-96c9-7bce3dbd1fb8,Male,83.0,rural,No,No
741706a5-1e1b-40ee-af57-165ec40e207b,Male,21.0,Suburban,Yes,No
484aae31-18ec-44b9-9db0-e3c320e17932,Male,81.0,Urban,Yes,No
00ac102f-1004-4a04-aa83-2aad8ca5ecb0,Male,57.0,Urban,No,Yes
1f302bec-c555-4443-ac3e-af8c0d0fd80e,Female,50.0,Urban,Yes,No
84ca866e-2ddd-4253-88b1-5c7fc344eceb,Male,59.0,Urban,No,No
07045866-8939-44d2-83fb-ff986018ca40,Male,75.0,Rural,Yes,No
8d430f45-5028-4360-abc2-9c4d7999c2e6,Male,70.0,Urban,Yes,No
62e58b34-5457-4936-bf03-ac2fadf3768e,Male,54.0,Suburban,Yes,No
4deb2ba3-5ea8-4a20-8dff-cbe2c51846c8,Female,60.0,Suburban,No,No
1e839d86-4487-4879-b5aa-be9b13a45145,Male,24.0,Urban,No,No
1250a093-4101-4aed-87d5-9f3daff82bae,Female,43.0,Suburban,No,No
124d315f-660d-4604-a127-8008b403bd22,Male,48.0,Rural,nan,Yes
6b8469eb-7211-47a6-88b2-95217697a65c,Male,64.0,Rural,No,No
40ef65a0-b504-4d71-8836-2e95c4925906,Female,72.0,City Center,Yes,No
d070272d-bb85-439f-880e-06d224aa8c60,Female,51.0,Rural,No,No
a39b9509-684b-4641-b94b-6eae1c2caf09,Female,73.0,Urban,Yes,No
fa9e8538-13e0-4fc4-bcfc-9b6d6c96edef,Female,70.0,Urban,Yes,No
551b28bd-26d5-4d15-89a0-9cb4020f5cc5,Female,51.0,Suburban,No,No
d0eb1117-308c-47f9-9ca5-b7e8a5fec5c8,,78.0,Urban,No,No
292648e0-51ce-42f1-8d2f-321ddfacf379,Female,83.0,,No,Yes
202ee62d-94a8-41a3-bb15-6e335d5b37f5,,84.0,Suburban,No,Yes
1d3afcc6-ff0f-48a3-9dde-b693765d0e8b,Male,46.0,Rural,Yes,No
935bf596-5fc4-4b47-8d61-93aef01b825f,Female,83.0,Urban,No,No
7bce6e06-be08-4f12-a19d-27675b3dd3a5,Female,72.0,Rural,No,Yes
f15cd7fc-5c92-49f9-8f0b-031ed3e71a08,Male,59.0,Urban,No,No
47462d65-ac2c-48f1-be55-420cbcee6fe8,Male,76.0,Urban,No,Yes
ac10c155-3562-470c-8d0f-81e8cfa2a218,Male,64.0,Rural,No,No
fc2e6a6f-1bf2-44ce-a5df-5fa694115a3c,Male,54.0,Suburban,No,Yes
c5537ed3-d015-4615-bb2c-5a07d459f93a,Female,25.0,Suburban,No,No
f3fca529-8ff9-4d12-9e3a-675aea1da253,Prefer not to say,39.0,Urban,No,No
9e7a0b70-2184-49f9-8cf4-727a25fdd22c,Female,24.0,Rural,Yes,No
f1ffa9ad-aace-4042-8052-6979661a039f,Female,74.0,Suburban,No,nan
13c39795-7ad9-4e2b-bdfe-fd997e438e95,,56.0,Rural,No,Yes
41a960c1-cc24-4e81-b2e2-37e064943b1a,Male,,Rural,Yes,No
39607fda-aa8e-4442-a8c6-3e4bada1ce04,Male,61.0,Suburban,No,No
247c224f-4234-424f-a5dd-48986aaf1b40,Male,46.0,Rural,No,Yes
96f9a8d4-51f5-48d8-8914-eff29ba154a6,M,70.0,Urban,Yes,No
63c6452c-aace-4b91-bd23-e5fd956332bc,Female,75.0,Rural,No,No
f685941a-1cad-45b7-8aac-f7ef2b121900,Female,37.0,,Yes,No
91104901-dadb-4020-aa12-c1c28d6ee2a6,Female,46.0,Rural,No,No
9d72bb6f-2586-4227-a168-bb25de5dcbd0,Female,25.0,urban,Yes,No
69a58288-88b0-429f-bafd-f4c661e68158,Male,69.0,,No,No
3bdaf0fd-4e5a-488c-8b8a-02fdefd272ee,Prefer not to say,36.0,Rural,Yes,No
20675889-f6d7-4976-a263-5ed85b328fd9,Female,61.0,Suburban,No,Yes
a8db7d84-5d66-4357-99ae-664341bcee44,Female,47.0,Rural,Yes,No
e7a8a8c9-42a3-446d-99a5-67e4df7b9929,Female,60.0,Rural,Yes,No
08d260a7-94b5-4246-bbcb-2c2dbd418019,Female,120.0,Rural,No,No
6174f221-83cb-40bf-b5be-acb5d41c6eb0,Female,27.0,Suburban,Yes,No
3c3951d2-6c98-4c33-ab59-7b6163776ba7,Female,67.0,Urban,No,No
99f35bd3-fac4-4897-bb87-818dde774121,Female,30.0,Suburban,No,No
82968b63-e672-4a54-9c8d-b6a70fa776e2,Female,18.0,,Yes,No
e6c9553f-63e2-40c0-93b6-1611b4453aff,Female,46.0,Suburban,No,No
7853712f-b2ff-4489-995e-e72f6740b993,Male,71.0,Rural,Yes,No
726c2700-4ee1-42f0-9f67-f1a0c6e04605,Non-Binary,23.0,Urban,No,No
71566129-9ffe-4ec3-be28-de17bd799783,Male,79.0,Urban,No,No
c680b60a-61bc-47d0-b4d9-80dc317a6799,Female,69.0,,Yes,No
1c75eccb-be9b-4481-9009-2164c43e1402,Male,34.0,Suburban,No,No
3aa1a30f-68fd-43bc-bb67-84d0816df470,Female,62.0,Suburban,Yes,No
3162ad49-0ea1-4e4b-9c90-506015226a13,Male,54.0,Rural,Yes,No
fab0d792-ff91-4a9f-851f-9a4db5675c51,Female,50.0,Suburban,nan,No
45b89883-bb1e-4087-b132-c3930485d684,,50.0,Urban,No,No
18e41e47-28b6-4c79-87f1-b5da0716fcf1,Female,81.0,Suburban,Yes,Yes
54eb2866-9410-49e7-b483-25ca8bfe251b,Male,47.0,Suburban,No,No
37a8bd4c-a7d3-4b50-a639-2397915ce2f8,Female,26.0,Urban,Yes,No
4aacfcb1-cb4d-4795-a97a-d6fe818da75d,Male,32.0,Urban,No,No
9924ca29-199a-426a-9a27-fc9af4e87060,Female,53.0,Urban,Yes,Yes
21a6cecd-cfa4-4c89-9895-a217fb0aa83f,,,Urban,No,No
6e3df61d-4ae2-4ef1-ba6d-2e26ada427d5,Female,18.0,,nan,No
b4afac90-91f6-459c-b5cc-1955b90c53b6,Prefer not to say,66.0,Rural,nan,No
769ffedf-c6cb-47bf-bb2f-e771d5dc4642,Male,33.0,Suburban,No,No
c9eb721a-ceb2-4d50-80f5-f94c694a8bf2,Female,62.0,Urban,No,No
1796e576-8085-4ceb-8dab-292c51a7ee57,,20.0,Urban,No,No
54ae0fde-576e-47d7-93f9-5cdf1d4a1df2,Female,38.0,Suburban,Yes,nan
9d16210e-b2d9-4dbf-8462-c6f755211f2e,Female,64.0,Suburban,No,nan
cede4ae7-d935-467e-9757-bd1f7d604a80,Female,64.0,Urban,No,No
13c5d66a-4fa5-476b-9883-a09651259a0d,Female,24.0,Rural,No,No
1d8ce535-888e-48ae-9a20-586f89770ff8,Female,64.0,Countryside,No,No
5bf6cb9d-cc5c-4f0d-952c-afa514547e6b,Male,23.0,Urban,No,No
4f743b8d-ba10-47f4-875f-6cd4ba259f10,Male,20.0,Urban,Yes,nan
2a9229a2-e48a-42e4-bb93-ec27b157c648,Female,66.0,Suburban,Yes,Yes
78d1f47d-a6a5-4d8f-800b-66ad49af7fe2,Female,71.0,Rural,nan,No
