CustomerID,ContractType,SubscriptionPlan,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges
6d84efcc-4ea7-492c-8b48-339e656efc30,One Year,Standard Connect,Bank Transfer,True,59.93712798738656,119246669.73098388
cbf591b3-05d6-4133-92b6-7deb58c5a2d3,One Year,Basic Connect,Bank Transfer,True,22.8742051425504,49715233.775161654
c3a8413c-ad97-434b-a9cc-9164f7f4d062,One Year,Standard Connect,Credit Card,False,72.58733764703281,141683962.09619817
d928b5cc-4af1-4f46-9865-d1c4fb8645b2,One Year,Standard Connect,Bank Transfer,False,92.66680169129708,183013792.75990117
21e46688-4bf4-4de5-a750-ac18f8eb8f4d,Month-to-Month,Standard Connect,Credit Card,True,60.04336666004013,
8a572fd9-f927-45a2-9dfd-2aaded9ef637,Month-to-Month,Standard Connect,Digital Wallet,False,84.3687268951239,
fecda41f-1b7a-4da6-855c-aaf9a37ca169,One Year,Basic Connect,Credit Card,False,35.96691428697755,98783088.12341654
05bba756-1c00-44c0-9161-d54140f66b42,Month-to-Month,Standard Connect,Credit Card,True,41.0678169530709,66927130.19507713
7548a8bf-fae5-4a6c-ac74-b7f2b93e82cd,Month-to-Month,Basic Connect,Credit Card,True,36.326117304729934,105246637.8420758
cec3fa88-5df2-47e4-b058-7bd44ebaaea1,One Year,Standard Connect,Credit Card,True,52.73705056262983,123144861.3364615
3c5ecfbc-07f5-4eec-b650-9fc3a2f1a4cc,Month-to-Month,Standard Connect,Credit Card,False,74.78661071152705,
8902598d-570e-4542-aff5-095d06366b6c,Two Year,Basic Connect,Bank Transfer,True,59.01147995162949,119100257.61669524
53ab1f02-f4fd-454b-8712-5928bad42e50,Month-to-Month,Basic Connect,Mailed Check,True,22.514164157081495,51256715.1446315
68f601c9-d016-431c-a14e-14a07627b024,Two Year,Premium Connect,Mailed Check,True,105.93191702180029,164376444.71883273
9a6a4b13-7d45-4a79-bbd8-a3887a1bda4b,Two Year,Standard Connect,Digital Wallet,True,73.68951789554708,124206696.88894404
ee280bab-47a0-4d14-819c-acb21e9d9af6,One Year,Premium Connect,Credit Card,True,116.0582970384731,331850642.3889932
aad8bdb1-6dcc-4d69-9030-68532bef677c,Month-to-Month,Premium Connect,Bank Transfer,True,91.12924773033188,207489618.85701376
69f715bf-ae3d-4745-a469-ee82e26d0c73,Month-to-Month,Basic Connect,Bank Transfer,True,53.601966032942585,98668745.80734883
f9df8bda-d0d5-4550-a387-31f2bf8e0bfe,Two Year,Standard Connect,Credit Card,True,77.59777419900156,211931832.85537148
0427911a-7f9f-4fac-b990-bd91b52d3266,Month-to-Month,Premium Connect,Credit Card,yes,102.21767559678196,267037287.91289502
922b2e7d-f54f-4e34-8fb6-c6256c34c431,Month-to-Month,Standard Connect,Credit Card,True,70.5263040453435,206884026.5720924
95487ee2-583b-44f8-809d-fa0936c0ad75,Month-to-Month,Basic Connect,Bank Transfer,True,38.54219626765689,86900514.35697858
b3f5197d-793f-4978-bade-2937ece00603,Two Year,Premium Connect,Mailed Check,True,129.01668622164306,230210248.98419407
5284ba6a-9177-4193-a396-d9558f775efd,Two Year,Premium Connect,Mailed Check,True,77.299571542367,N/A
b2b3c48f-8b8b-4993-8e13-0b6ac86594f0,One Year,Standard Connect,Bank Transfer,False,71.96132936594766,210429405.64506248
f84360c0-1004-4321-b940-9156bebba1fb,Month-to-Month,Standard Connect,Bank Transfer,True,79.22810580711538,164354054.39916328
ad580c6b-16a9-4f22-8ef3-fdef98c559fd,Two Year,Premium Connect,Mailed Check,True,89.93536995260575,223863390.71772966
eec0e9bd-42ad-4b4d-b94c-b5dae1746e3b,Month-to-Month,Premium Connect,Mailed Check,True,113.9716473037845,267667276.1184503
b89c3b84-90e5-435e-bf3a-d47ed0bd0499,Month-to-Month,Premium Connect,Bank Transfer,True,108.01086668288548,240498271.15501702
08e6bc1b-251a-45a7-a847-09486a7b7ca5,Month-to-Month,Basic Connect,Bank Transfer,False,28.708599319036086,50360344.03146984
c8d8b7bb-392a-4495-9073-5aa98b07cc3a,Month-to-Month,Standard Connect,Credit Card,True,80.69496098029819,132380354.55906327
68de0eb8-1e58-4101-98a4-4d47b5744933,Month-to-Month,Basic Connect,Bank Transfer,True,44.10480703064643,110291174.65915823
67519557-a6a0-4f96-8718-83cc28ef260d,Month-to-Month,Premium Connect,Bank Transfer,True,,163097005.52822053
b7d5bd87-89d8-45bb-af6c-15e2bd4f6086,Month-to-Month,Premium Connect,Credit Card,True,82.40702536843524,147192400.11556324
fdf5f40a-f8c2-4738-a9b3-e421bac74aa8,Two Year,Premium Connect,Credit Card,True,84.66712272487851,
b4ffa393-ce2b-46ba-b382-78d773048c91,Month-to-Month,Standard Connect,Bank Transfer,True,53.7480795158765,95560953.58751756
b16ea12e-3a03-447e-a35e-dbac00777481,Month-to-Month,Premium Connect,Digital Wallet,False,,Missing
620a81c8-8cd7-41bb-ab24-9d010e026ad2,Month-to-Month,Standard Connect,Bank Transfer,True,42.54726625387663,82728720.85816172
2c200165-6a8e-4d6e-9d9d-b51d9a168580,Month-to-Month,Basic Connect,Credit Card,True,20.0,35860738.23281074
cbb8bfe1-1e80-49b6-8636-f2522c5fb3a5,Two Year,Premium Connect,Bank Transfer,True,95.13129933201786,225407317.1725922
f4899637-3a4f-4e56-a80d-8a625e116c33,Month-to-Month,Basic Connect,Digital Wallet,True,37.56428617909376,72312395.31878152
d7e8b44f-36c8-4f3f-8fd8-5038c4343d32,One Year,Standard Connect,,False,43.33023198406952,98522368.54049732
46a109ab-7f1d-4990-959b-c3de8d0437a7,Month-to-Month,Premium Connect,Credit Card,True,114.44003949663795,190229922.27442467
b5be5fec-1c5f-497c-8927-416be6418c0a,Month-to-Month,Premium Connect,Credit Card,False,129.71445519039995,Missing
d4dc566e-8cdd-4e22-b7b2-840f4e839426,Month-to-Month,Basic Connect,Bank Transfer,False,59.914585617517076,
61057630-cf05-4e4c-a65c-e24e041c52af,Month-to-Month,Standard Connect,Credit Card,False,91.09585114285218,203206507.9486185
c9a7b0db-4c96-40d4-9327-3bc8c19ec5c8,Month-to-Month,Basic Connect,Bank Transfer,True,20.0,39385825.53151705
efa083ad-6d26-4700-ad5f-de626200f557,Month-to-Month,Premium Connect,Bank Transfer,True,106.37863137623987,210382432.2095299
2d7909b9-10d7-4bc4-8126-8d309c48c8e5,Month-to-Month,Premium Connect,Bank Transfer,True,120.74427981169069,321465695.0594414
1260b129-ab93-48d9-9928-f2cc2e6b7213,One Year,Premium Connect,,False,115.52763747111041,345837654.62576985
e26981af-9e72-42f9-a2be-2364ecc8734c,Month-to-Month,Standard Connect,Digital Wallet,False,64.55910016193613,106182925.59556645
02b3211c-de28-4296-a5ee-0cd9d1339a2b,One Year,Basic Connect,Digital Wallet,False,43.29957496655184,
6c1a30f3-6822-4cda-9784-d20664b98f8e,Month-to-Month,Premium Connect,Bank Transfer,True,85.04785959951225,141196827.08214018
21b6e1c2-a77b-4495-b56a-d7ce42180c75,Two Year,Premium Connect,Credit Card,True,115.372092080873,174017907.79388782
4909288c-dfc3-4e9b-b690-5174c6531199,Month-to-Month,Premium Connect,Credit Card,True,87.22731869615413,209616876.02505052
8a6541ea-f4fa-490b-a4a5-e0776bce72a0,Month-to-Month,Basic Connect,Digital Wallet,False,39.16392528989035,87849979.55994885
17eef2ed-b3d9-40bd-9107-94d556c80363,One Year,Basic Connect,Mailed Check,True,59.00774526685522,90479996.94266081
f0c36a99-f7eb-4ca3-9c53-13738121e5c6,Month-to-Month,Premium Connect,Bank Transfer,True,,191267388.9936521
f8bff590-bec1-4c45-b09c-c5ba3621e0e4,Month-to-Month,Basic Connect,Bank Transfer,False,55.21207942811367,146408327.53748798
30d9c9ac-fd11-4ec5-a946-478ad0cb7904,Month-to-Month,Basic Connect,Mailed Check,True,20.0,63141590.197781526
36a5c11c-e8d5-441b-8243-61c59a9226bc,Month-to-Month,Standard Connect,Credit Card,False,,109026151.88131301
5dcfe7d5-4e3c-4f79-a514-f2b23a81c917,One Year,Basic Connect,Bank Transfer,False,53.868539077502994,139467555.62435403
61c90ec3-2a46-4695-b906-50c1b69b2955,Month-to-Month,Basic Connect,Digital Wallet,True,,37899835.873033874
b26f0f7b-ac74-46c5-b9ee-1de2a6315a9f,Month-to-Month,Premium Connect,Credit Card,True,116.01371747439222,309150859.3482796
ecfa9967-6e65-42e4-b666-00a287c5177c,Month-to-Month,Premium Connect,Credit Card,False,72.48702351909895,
3cb76fd3-3c86-41cc-a59e-766f10bc1f55,One Year,Standard Connect,Digital Wallet,True,68.74297617193714,120235122.59795122
a6c058a7-7ed5-4cdf-a47e-5ed54a798fbe,Month-to-Month,Basic Connect,Bank Transfer,True,42.95812915516923,
12050dc3-0b72-4c8d-9396-cb7c9f2595ff,Month-to-Month,Basic Connect,Credit Card,True,32.04285849429138,50560326.30424792
7b047c84-dc7c-41fe-8284-70cb8ed9c1f2,Month-to-Month,Basic Connect,Digital Wallet,True,51.44109439970659,133437949.4224981
13c39795-7ad9-4e2b-bdfe-fd997e438e95,One Year,Basic Connect,Bank Transfer,FALSE,53.33152571929514,143150874.22695228
b3686324-2e4f-4d18-9a4a-b2633d86ca0e,Two Year,Premium Connect,Mailed Check,True,98.6658192862906,187079798.32121527
20bfff79-ed50-4ee6-85c4-52eb755127e7,One Year,Premium Connect,Credit Card,False,103.89172049026195,259000940.5360795
8ebd572f-1875-4333-ba77-391ddf2316e6,Two Year,Basic Connect,Credit Card,True,55.30902061215302,111783770.83905466
78c42078-b3ba-4cb1-9188-bce10207b6ba,One Year,Basic Connect,Credit Card,no,27.014129263353514,84280744.35103768
1232c73a-9b25-4ef8-8f6a-a812ecb85cc5,One Year,Premium Connect,Credit Card,True,95.32105282897525,210353259.66412294
153f190e-9477-431b-9285-466fdc51c862,Month-to-Month,Standard Connect,Credit Card,False,51.67942546857635,
76a796e9-5b7b-485a-a106-a176babeacbf,One Year,Standard Connect,Bank Transfer,True,65.0301700227737,123330151.34247498
27b9700a-5a04-48d8-be4a-a5577efc594f,Month-to-Month,Standard Connect,Digital Wallet,True,93.46096623277668,159021626.83290792
4809f8cc-2d61-4454-8b55-e55bf3be3842,One Year,Basic Connect,Mailed Check,True,24.77517309768266,39819094.867073566
4c83be38-633d-40bb-8b42-98db923d0c33,Two Year,Standard Connect,Bank Transfer,False,61.402404745346104,163394216.50240883
127176bd-b873-4915-8c42-7ba9c33bbfc0,Month-to-Month,Standard Connect,Digital Wallet,True,66.39824504281303,148068699.28801566
ffe99915-fc05-48b2-985d-a82679c3aaf5,Month-to-Month,Basic Connect,Bank Transfer,True,26.01978344622498,Missing
a7ab5073-f16e-4ee4-b41f-460caeec44a6,Month-to-Month,Standard Connect,Bank Transfer,True,81.26852260946443,156828644.80488765
d9b16bfe-1acd-4d6f-965e-fd6fb3b03083,Month-to-Month,Premium Connect,Digital Wallet,False,101.8922155068105,179207809.6965986
14c9b495-9586-4627-ba6f-3a981b28df56,Month-to-Month,Basic Connect,,True,26.740092866854233,72022283.1128843
88df48bc-a789-4418-9376-0da5e8d730ed,Month-to-Month,Standard Connect,Credit Card,True,45.74254601465058,73430897.34510392
7de689a0-eb6a-42a9-b546-76866718d50f,Month-to-Month,Standard Connect,Digital Wallet,True,30.14540633628362,71972063.74104482
7848c3ac-9daa-47ad-9cfb-6928272cd438,Month-to-Month,Standard Connect,Bank Transfer,True,61.57545486705104,97957128.6711716
c139f929-8cfe-4220-9d0e-579f2454d8ba,Month-to-Month,Standard Connect,,True,,271055540.2399811
893c7251-38c8-402d-8c08-283cc2abe0c4,Month-to-Month,Standard Connect,Credit Card,True,70.2928283203205,161917751.0304214
bc720d68-9d55-4a8b-b095-b37782f9a085,Month-to-Month,Basic Connect,Bank Transfer,False,20.0,35972261.26233333
69f894a8-6f9b-4eab-8be7-b5a0a1e00ff3,Month-to-Month,Standard Connect,,True,56.14103240301571,120410096.84603855
e4f3a3c8-1360-4f89-9eb4-1605f8ef6c6a,One Year,Premium Connect,Credit Card,TRUE,94.40604438773089,161526453.12300152
b0856e3c-baed-4068-972b-9a2af219d0bf,Month-to-Month,Premium Connect,Credit Card,True,85.16428994847647,254554381.70084324
205b01f3-d5b7-4216-bec8-256d1a0d1a1f,Month-to-Month,Standard Connect,Mailed Check,True,73.91958587698036,141470775.3959052
b1a4297f-94e2-467e-b658-a2d4a47ff7e1,Month-to-Month,Basic Connect,Credit Card,False,21.177820295134218,60103645.36599084
c589ddd7-2f19-421b-9b8e-f39f7e6e1601,Month-to-Month,Premium Connect,Bank Transfer,True,86.1138852674573,210056921.59686223
e5d3bcd2-4051-45de-ae86-9633112966f9,Month-to-Month,Basic Connect,Credit Card,True,58.541064891198666,117165726.60674667
552eb00c-cec7-4968-afb6-8ef71b9465ea,Month-to-Month,Basic Connect,,False,31.649468557615055,48276849.407335036
3b1bcb6c-c82b-486a-99cc-6ba61958148d,Month-to-Month,Basic Connect,Bank Transfer,True,,54672638.73644199
6b476c0e-eed4-4fc6-8c6d-3117e0263403,Month-to-Month,Standard Connect,Bank Transfer,True,72.06658386686969,N/A
b32fa527-b833-4bd9-a562-05548c6bd4fe,Month-to-Month,Basic Connect,Digital Wallet,True,35.933801786483066,55684876.997976236
16964e07-4c15-4788-a3a7-2196e65c4026,Month-to-Month,Standard Connect,Digital Wallet,False,77.41749159528979,223164940.6591493
09f6cb90-6664-4327-9635-3edd8e0784e0,Month-to-Month,Basic Connect,Credit Card,True,45.651210418277216,78564000.5541044
74531538-e6bf-4a0b-855a-08de14ee8b33,Two Year,Basic Connect,Credit Card,False,22.349666864102325,64140079.304396294
b7fed481-ca9a-42f2-ad0b-8c0ec0c64185,Month-to-Month,Basic Connect,Digital Wallet,False,28.19294555505367,53752964.68953965
03c2e5aa-9d8f-4696-8e8e-4acde7bf1a34,Month-to-Month,Premium Connect,Bank Transfer,True,77.24029247729695,140140426.99203053
24159821-c622-434e-98f1-76857f406c96,Month-to-Month,Basic Connect,Bank Transfer,True,20.0,43551810.38641776
40e64976-138f-4101-9f55-d8615d86009a,Month-to-Month,Standard Connect,Digital Wallet,True,68.67413471864914,111138064.02564809
d293ffc6-999f-4aba-a8a3-855d6ba3599e,One Year,Basic Connect,Bank Transfer,False,43.614908743439244,78194209.44997077
b16069d4-8268-4f42-98a3-84a047581583,Month-to-Month,Basic Connect,Digital Wallet,True,31.790398920608375,62008426.02572561
7db3b4df-fce2-4f70-8ed0-132f35824ac3,Month-to-Month,Premium Connect,Digital Wallet,True,92.11751389975332,171135538.23835897
09a8f005-7927-4e30-9db9-312ea76f582e,Month-to-Month,Standard Connect,,True,52.24670988545668,151926479.794324
e89e3292-c36d-4219-8c7f-2d79aba58769,Month-to-Month,Premium Connect,Digital Wallet,True,78.34781372476463,222274109.4844534
35e818a9-616e-4a79-a408-f075c4203b24,Month-to-Month,Standard Connect,Bank Transfer,False,50.45437255081833,128899448.26208144
463c2e18-e4f1-484c-afd1-b0382746a2cd,One Year,Basic Connect,Digital Wallet,True,20.0,48935967.85624971
55b95d40-f3a3-46ec-922c-fe5a2ad96eef,Two Year,Basic Connect,Digital Wallet,True,34.03255796827981,52618730.86291579
7c5efd0d-a562-453f-8d9b-2a82165689a8,Month-to-Month,Basic Connect,Credit Card,False,24.861221514896595,49942972.63969337
f0e7d6b6-434f-419b-b649-23372d46326e,Month-to-Month,Premium Connect,Credit Card,False,88.66777036538654,243133339.60838583
2d4f90fd-32f5-418e-bd4c-7078c1c60217,Month-to-Month,Basic Connect,Bank Transfer,True,59.15041329466849,
a09b0857-47b2-4f95-ba0d-420abed041b0,Month-to-Month,Standard Connect,Bank Transfer,True,75.7373707113798,115794156.6598495
4c700fb7-9210-4f31-8f61-3309f66617c6,One Year,Standard Connect,Credit Card,True,94.65687892131719,183664508.3636417
3ad48130-ced4-4d81-a494-49afb1020d93,One Year,Basic Connect,Credit Card,True,35.12075764327231,64615263.06362736
2389f703-8907-4b20-aaff-94dcf1558797,Month-to-Month,Premium Connect,Digital Wallet,False,96.43511593626556,158814238.71156627
1aa6759b-68c9-418b-aab5-6dc852339ff7,Month-to-Month,Premium Connect,Credit Card,False,114.25659166171629,305988566.6172814
b1c7bde9-3c3d-4f24-a227-8db8b057217c,Month-to-Month,Premium Connect,Credit Card,True,81.7885290979346,213399383.69482338
37cfe653-6074-428b-9e2e-674413a9b97e,Month-to-Month,Basic Connect,Mailed Check,True,49.67673125360693,120681649.02057591
1acd4914-b939-4e48-9a93-34937cfa6c93,One Year,Standard Connect,Credit Card,True,66.22853115617004,107580683.31211612
9f0cb915-aadf-4291-98ec-f7e6f7609a5d,Month-to-Month,Basic Connect,Credit Card,False,40.256755803226945,82822617.97214039
f5b581a7-45a6-4d72-9a04-43bda3074842,Two Year,Basic Connect,Credit Card,True,31.101273517118553,45960242.667208284
a6dd9037-3d7b-4101-9875-8f77ae6cbc8d,Month-to-Month,Premium Connect,Credit Card,True,97.15370708425228,169184096.5757682
224bfc4b-fa9c-4fd1-a5cc-f8c303d48e33,Month-to-Month,Basic Connect,Credit Card,True,46.96723734141561,129138293.20383832
e666b96c-a2e6-4e38-b3c4-0070f8f4de91,One Year,Basic Connect,Credit Card,True,39.006875187154364,119479171.56367412
cd5d7cce-e811-4331-8690-d2ccff2fc1ac,Month-to-Month,Basic Connect,Digital Wallet,True,44.08221553761226,77878021.22969697
19f52f7e-19bf-4468-81c2-01ee3d7dfc8d,Month-to-Month,Basic Connect,Credit Card,False,28.94395652574914,70198781.43018712
51da2d1d-b128-47e1-9ab6-be540ddec38b,Month-to-Month,Standard Connect,Mailed Check,False,,199412700.2136034
609ef0ec-54f0-4752-850d-2b3992978135,One Year,Premium Connect,Bank Transfer,True,102.92352751928286,265833666.2059205
7dc2e839-26d4-437a-8ca7-350529767dd2,Month-to-Month,Basic Connect,Bank Transfer,True,38.76770187726867,97205293.34634389
8754143c-8d6b-4683-95d9-710014152340,Month-to-Month,Premium Connect,Credit Card,True,,183820315.14354253
be2c4a16-c4b8-4460-afc9-e66b46354796,Two Year,Standard Connect,Credit Card,TRUE,53.28549528801316,123594487.71918406
1ed34d23-11e3-4091-be43-f107faa645a1,Month-to-Month,Premium Connect,Digital Wallet,True,89.7872947614535,188326968.46426204
cb2c361a-d0c1-41a6-804e-d8277cc60251,One Year,Basic Connect,Mailed Check,False,21.98519124218678,55824350.37647493
8ade8b25-510f-40ad-a031-d114a9880730,Month-to-Month,Basic Connect,Credit Card,False,51.73359888608545,132653634.14640956
c6d8f131-dc95-4446-b37b-632193e79386,One Year,Premium Connect,,True,97.67956580281898,294957810.0794847
b52b4eb2-dcb4-4dc0-bcb6-de410e93b9a1,Two Year,Standard Connect,Bank Transfer,True,85.87667657811109,142421961.12534565
ff43e530-57b5-4c57-a20a-6e143fe6a7ad,Month-to-Month,Standard Connect,Bank Transfer,False,74.39541071680726,188326725.97573116
4a9970ec-1949-4488-b851-6adfeb76888f,Two Year,Standard Connect,Mailed Check,True,61.02798169670338,119697741.92267194
d4d5e8d3-36c8-49af-af23-467b7b2356d0,Month-to-Month,Standard Connect,Bank Transfer,False,70.4238918563585,138706863.6809498
dcabdfcf-14f7-442c-99ed-4c91ed503d41,One Year,Premium Connect,Mailed Check,TRUE,99.36835049230466,
ec9f18a4-4930-4ccd-b1f7-580b842486c3,One Year,Premium Connect,Credit Card,True,82.6803573737993,153982744.7944473
68065b79-363d-4d47-ab30-07633b115ef9,Two Year,Standard Connect,Credit Card,True,61.82356068901867,154297658.7438525
c9135ddc-c750-4e45-9623-565e46badc65,Month-to-Month,Basic Connect,Credit Card,False,66.76155897623485,
070f27e7-df4d-4b68-bb59-79db926867b9,Two Year,Premium Connect,Credit Card,True,99.5150897184993,255812602.0490564
05053b93-0ae0-499f-a0e5-56926ec0a22d,Month-to-Month,Basic Connect,Bank Transfer,False,50.187425085932304,
dc53b107-1f52-4da4-aa2b-c164b79eb61b,Month-to-Month,Basic Connect,,False,49.47514531225662,N/A
815ec921-e7a0-422c-9ddb-2933a0e7023b,One Year,Premium Connect,Bank Transfer,True,100.37812454477047,240045681.04452354
773d035e-d3b1-4f25-ae26-09d72c9454c0,Month-to-Month,Premium Connect,,False,,376324313.2600587
9ae22505-6493-459a-add4-3a1886e903ff,One Year,Basic Connect,Bank Transfer,True,27.80896733793759,88700487.12857239
65c67a68-c531-4392-bedd-29ee90e3dfb6,One Year,Standard Connect,Credit Card,True,56.151085517013236,110280298.20654172
08348952-2655-4797-9b82-64c25cec3be8,Month-to-Month,Standard Connect,Mailed Check,False,58.05137469942749,158286383.33533204
88ec0c2d-172a-4d3d-bbef-a097a48a3437,Month-to-Month,Premium Connect,Bank Transfer,True,97.17384173375851,215741968.67838642
eefefa00-600c-4ef2-9e25-c5dc12cf8719,Month-to-Month,Standard Connect,Bank Transfer,True,,193376370.88932592
0da58e22-c538-491d-a5b6-f58fc94fa43b,Month-to-Month,Basic Connect,Credit Card,True,31.842890729660606,59419639.251240745
d5ea0328-2857-4828-b10e-4ba356b11f0d,Month-to-Month,Basic Connect,Mailed Check,True,39.341752731127784,84056181.9906355
8d20b91a-319e-4ea3-81b2-2d410f768c46,Month-to-Month,Premium Connect,Credit Card,False,106.71510230825639,338902168.80555415
4a61aa57-2fe9-4493-92f8-e555675c0387,Two Year,Premium Connect,Bank Transfer,False,109.354666307553,247656900.49186885
b5b93fca-562d-460a-8b98-f88e3469eeec,Month-to-Month,Basic Connect,Mailed Check,False,34.79344679313657,62033153.09293981
84ca0a88-a5b1-4b3f-b9a8-ccfbdfa51468,Two Year,Premium Connect,Mailed Check,N,82.24615330527801,178411780.946887
d7d678fe-f45c-4940-81c8-31baa89b63c7,Two Year,Premium Connect,Bank Transfer,False,99.41943660241353,170196527.2140186
c332f141-9a57-4eb3-8a67-e3d9cee4e102,Month-to-Month,Premium Connect,Credit Card,False,,
0dd772e0-811d-454c-b435-4f12150505f4,Two Year,Basic Connect,Bank Transfer,True,53.96364811321241,164932616.0940702
fcca7590-6573-4995-814d-71584cc30e24,One Year,Standard Connect,Bank Transfer,True,76.01391829629304,184962314.72940493
f4c7700c-ac2c-406e-a5d2-a1f532ac9863,Month-to-Month,Standard Connect,Digital Wallet,True,98.63799044052723,227356122.34444135
a64c2dd3-bf4b-4f27-8834-6756f82db5c1,Month-to-Month,Basic Connect,Credit Card,False,20.0,49015306.38754555
595bfa28-f417-4af8-bd2f-99ed464195f1,Month-to-Month,Basic Connect,Bank Transfer,True,39.20269960785636,108239934.92983669
da8b2f80-10f5-4e02-ab99-dd9481cabe8d,Month-to-Month,Standard Connect,Credit Card,False,53.18803164119047,96191903.60325205
787de10c-172f-45c4-9e87-43d04d8d3545,Month-to-Month,Premium Connect,Mailed Check,False,114.62309742928801,255570760.02307495
a872a12d-3412-4d9c-a7fd-0aa3f3eb19cd,Month-to-Month,Premium Connect,Credit Card,True,100.07292842864203,216374992.7854323
940cf6aa-362b-480f-8208-9c2908ed9d75,Two Year,Basic Connect,Mailed Check,False,71.93172192101963,
db20062c-63ba-4631-91e4-6a357702d427,Month-to-Month,Standard Connect,Digital Wallet,True,80.03445403320443,198419782.8509413
314392c9-099c-41ca-9317-7234a0372d4c,One Year,Basic Connect,Bank Transfer,True,67.56510739883399,202310280.77000389
dc930c7f-5657-4b2b-b66f-6d499e154b5a,Month-to-Month,Basic Connect,Digital Wallet,True,20.0,47454030.09416411
42c0d387-c101-459a-a92b-c39ce5caa342,Month-to-Month,Standard Connect,Digital Wallet,False,56.696780586653766,147328469.42859203
acb06613-47bb-4d3d-8981-0622c678043c,Month-to-Month,Standard Connect,Credit Card,False,69.73686424355495,191307968.03760356
0929186e-f011-4f2d-87a9-6eb2506a2974,Month-to-Month,Basic Connect,Digital Wallet,True,30.79907722393027,85750049.71664943
170b784f-b1a1-4338-9bd9-c3237d48a2b9,Month-to-Month,Basic Connect,Credit Card,True,46.42141808099939,110110451.86738074
dfbe8d4a-152a-496d-8388-9c00448c1142,One Year,Premium Connect,Digital Wallet,False,94.25934634435406,169566854.67482513
794e4cf0-1109-4a30-9803-dbe873c6b1d2,Month-to-Month,Basic Connect,Bank Transfer,True,43.13123832619756,125968776.84942597
64027ed6-f33b-4b57-a368-5b118aacc6b3,Two Year,Standard Connect,Bank Transfer,False,86.83355203374636,235584213.9032078
eb83fae7-4c1d-4173-a09c-b11278e0b630,One Year,Basic Connect,Credit Card,False,34.55676764461026,82283186.93436669
a1f81670-924c-4b55-8aaf-a89d2a361372,Month-to-Month,Premium Connect,Credit Card,True,100.82609443833981,267477582.13694867
74dc5574-be70-432f-865e-0db228d578ca,One Year,Basic Connect,Credit Card,True,51.11397864197761,69416579.71955651
0f7698e9-b37f-4d02-9dd8-d9fdedab36c9,Month-to-Month,Basic Connect,Credit Card,True,47.862235932085504,129434978.35860175
4512af86-5733-41de-a858-0b92dfcfd81d,Month-to-Month,Basic Connect,,True,42.16673129866038,125784266.41644713
284542d0-d051-4f20-b52e-6eae4d4f9b6d,Two Year,Premium Connect,,True,77.7515823936957,198381735.75857088
6cb28b17-e85e-4593-97d2-05050e8299ec,Month-to-Month,Standard Connect,Digital Wallet,False,99.23967980462041,207070158.11903286
d8cf9eeb-15c9-427b-af66-ff57bc9dc9d5,Month-to-Month,Basic Connect,Credit Card,True,48.8584624654774,103354593.21001846
8258c210-7379-46a0-8c86-581f6bf1fdf4,One Year,Standard Connect,Credit Card,True,48.231252915147266,146299687.29326907
fb0a0586-76b0-4107-91a6-8ca8dc178404,Month-to-Month,Standard Connect,Credit Card,True,91.94993119131291,228212906.29451108
be49a3cc-2935-49be-90a1-a140da1996e1,Month-to-Month,Premium Connect,Digital Wallet,True,81.2253286128037,177263031.31314114
caa20ac7-e2cc-433a-bed0-9299da497f3b,One Year,Basic Connect,,True,20.0,34983704.112603925
db5b5723-2ffd-44dc-be14-5d25db8e41fd,Two Year,Standard Connect,Digital Wallet,True,85.97991556339534,144901578.94924468
f1a1241d-3f5d-4565-a373-68ae890d4864,Month-to-Month,Basic Connect,,True,43.958281181940265,95662809.85840316
fc7a5beb-4bf3-4954-adb6-88a75934d2d0,Month-to-Month,Basic Connect,Credit Card,False,52.241700316429146,80023419.95035253
d27357c9-a7c7-4a53-8c07-53a41a6a7431,Month-to-Month,Basic Connect,,False,45.288651340482176,122158533.60828601
2fc49bcc-56e2-4133-a241-ec6a8769f9a3,Month-to-Month,Basic Connect,,False,49.81121302653322,102503181.62189952
ca985da1-9d9a-4487-a989-13fd93e0808d,Two Year,Basic Connect,Credit Card,True,26.44222197462852,53205696.9907039
8fce7e48-2fbe-4d52-b260-f4a6a2f257e5,Month-to-Month,Basic Connect,Digital Wallet,True,91.85140103800362,59029397.37706469
62a9abdd-ebdd-48fa-9c99-7d47786047fd,Month-to-Month,Standard Connect,Digital Wallet,True,99.08862271465931,267279049.0932846
d5f02b4a-6393-4f14-9819-2ce5803a19dc,Month-to-Month,Standard Connect,Bank Transfer,True,76.5547825253548,175335838.7865079
68acf6b6-1bdf-48b9-b081-d1a4ce263bf8,Two Year,Standard Connect,Digital Wallet,True,63.757416141595705,193797427.82762387
32f5c2aa-a771-47d4-92b6-fe552ffc6b56,Two Year,Standard Connect,Bank Transfer,True,74.83681047536325,150587589.05968976
551b9650-066e-4515-a702-b32e271c3080,Month-to-Month,Premium Connect,Credit Card,True,126.84050917425367,210938971.00283054
748ebc99-20a2-433c-812b-be9237d51f3f,Two Year,Standard Connect,Digital Wallet,False,72.8397923591713,164123207.6003711
d112d5fc-d9e9-4abb-988e-030579457a22,Month-to-Month,Standard Connect,Bank Transfer,False,343.7292695579827,175429656.7545429
e416cdfd-2acd-47db-b2a7-88f8ec459e70,Two Year,Standard Connect,Bank Transfer,True,,115342934.98722227
